tag,gc_ratio
298386.8.peg.2955,0.470501475
298386.8.peg.2956,0.433021807
298386.8.peg.2957,0.463247863
298386.8.peg.2958,0.426048565
298386.8.peg.2959,0.434077079
298386.8.peg.2960,0.400611621
298386.8.peg.2961,0.399201597
298386.8.peg.2962,0.391269841
298386.8.peg.2963,0.3871241
298386.8.peg.2964,0.411993769
298386.8.peg.2965,0.491551459
298386.8.peg.2966,0.486111111
298386.8.peg.2967,0.470319635
298386.8.peg.2968,0.438596491
298386.8.peg.2969,0.455964326
298386.8.peg.2970,0.371069182
298386.8.peg.2971,0.436015326
298386.8.peg.2972,0.412979351
298386.8.peg.2973,0.465768799
298386.8.peg.2974,0.376114082
298386.8.peg.2975,0.468678555
298386.8.peg.2976,0.481662592
298386.8.peg.2977,0.479695431
298386.8.peg.2978,0.484639017
298386.8.peg.2979,0.488888889
298386.8.peg.2980,0.469178082
298386.8.peg.2981,0.492997199
298386.8.peg.2982,0.463768116
298386.8.peg.2983,0.289473684
298386.8.peg.2984,0.403426791
298386.8.peg.2985,0.436345967
298386.8.peg.2986,0.433451119
298386.8.peg.2987,0.444099379
298386.8.peg.2988,0.4499484
298386.8.peg.2989,0.464940669
298386.8.peg.2990,0.449056604
298386.8.peg.2991,0.355769231
298386.8.peg.2992,0.455555556
298386.8.peg.2993,0.452798663
298386.8.peg.2994,0.463143255
298386.8.peg.2995,0.409195402
298386.8.peg.2996,0.37037037
298386.8.peg.2997,0.366666667
298386.8.peg.2998,0.483568075
298386.8.peg.2999,0.431606906
298386.8.peg.3000,0.446927374
298386.8.peg.3001,0.43498818
298386.8.peg.3002,0.401515152
298386.8.peg.3003,0.448087432
298386.8.peg.3004,0.418981481
298386.8.peg.3005,0.407407407
298386.8.peg.3006,0.458492976
298386.8.peg.3007,0.450340136
298386.8.peg.3008,0.424836601
298386.8.peg.3009,0.46674777
298386.8.peg.3010,0.46743295
298386.8.peg.3011,0.43348281
298386.8.peg.3012,0.452380952
298386.8.peg.3013,0.494731801
298386.8.peg.3014,0.442028986
298386.8.peg.3015,0.426900585
298386.8.peg.3016,0.363867684
298386.8.peg.3017,0.424430642
298386.8.peg.3018,0.358490566
298386.8.peg.3019,0.362811791
298386.8.peg.3020,0.415384615
298386.8.peg.3021,0.44168392
298386.8.peg.3022,0.387596899
298386.8.peg.3023,0.403128761
298386.8.peg.3024,0.404255319
298386.8.peg.3025,0.400343643
298386.8.peg.3026,0.440650407
298386.8.peg.3027,0.413756614
298386.8.peg.3028,0.427672956
298386.8.peg.3029,0.41995221
298386.8.peg.3030,0.440265487
298386.8.peg.3031,0.422647528
298386.8.peg.3032,0.441082803
298386.8.peg.3033,0.38265712
298386.8.peg.3034,0.431578947
298386.8.peg.3035,0.407407407
298386.8.peg.3036,0.404199475
298386.8.peg.3037,0.466431095
298386.8.peg.3038,0.441689624
298386.8.peg.3039,0.430720507
298386.8.peg.3040,0.379385965
298386.8.peg.3041,0.438538206
298386.8.peg.3042,0.451476793
298386.8.peg.3043,0.431472081
298386.8.peg.3044,0.435897436
298386.8.peg.3045,0.441025641
298386.8.peg.3046,0.333333333
298386.8.peg.3047,0.435054773
298386.8.peg.3048,0.449824561
298386.8.peg.3049,0.448210923
298386.8.peg.3050,0.412903226
298386.8.peg.3051,0.444444444
298386.8.peg.3052,0.454311454
298386.8.peg.3053,0.454277286
298386.8.peg.3054,0.434782609
298386.8.peg.3055,0.435389988
298386.8.peg.3056,0.405228758
298386.8.peg.3057,0.411821705
298386.8.peg.3058,0.421383648
298386.8.peg.3059,0.458598726
298386.8.peg.3060,0.444958848
298386.8.peg.3061,0.444741533
298386.8.peg.3062,0.410596026
298386.8.peg.3063,0.396258503
298386.8.peg.3064,0.415902141
298386.8.peg.3065,0.43255814
298386.8.peg.3066,0.44375645
298386.8.peg.3067,0.418853256
298386.8.peg.3068,0.427437642
298386.8.peg.3069,0.398148148
298386.8.peg.3070,0.403397028
298386.8.peg.3071,0.426704015
298386.8.peg.3072,0.368421053
298386.8.peg.3073,0.449931413
298386.8.peg.3074,0.43019943
298386.8.peg.3075,0.468376068
298386.8.peg.3076,0.397701149
298386.8.peg.3077,0.440650407
298386.8.peg.3078,0.439393939
298386.8.peg.3079,0.416666667
298386.8.peg.3080,0.419457735
298386.8.peg.3081,0.456292027
298386.8.peg.3082,0.415503876
298386.8.peg.3083,0.438461538
298386.8.peg.3084,0.412780656
298386.8.peg.3085,0.435185185
298386.8.peg.3086,0.433373836
298386.8.peg.3087,0.421900161
298386.8.peg.3088,0.421124829
298386.8.peg.3089,0.439490446
298386.8.peg.3090,0.404569892
298386.8.peg.3091,0.429512516
298386.8.peg.3092,0.405216285
298386.8.peg.3093,0.395652174
298386.8.peg.3094,0.409624413
298386.8.peg.3095,0.404761905
298386.8.peg.3096,0.413654618
298386.8.peg.3097,0.422492401
298386.8.peg.3098,0.390257252
298386.8.peg.3099,0.409961686
298386.8.peg.3100,0.408408408
298386.8.peg.3101,0.425225225
298386.8.peg.3102,0.408695652
298386.8.peg.3103,0.438136827
298386.8.peg.3104,0.400735294
298386.8.peg.3105,0.411347518
298386.8.peg.3106,0.428774929
298386.8.peg.3107,0.462522852
298386.8.peg.3108,0.435555556
298386.8.peg.3109,0.408854167
298386.8.peg.3110,0.397058824
298386.8.peg.3111,0.346405229
298386.8.peg.3112,0.425925926
298386.8.peg.3113,0.377192982
298386.8.peg.3114,0.423076923
298386.8.peg.3115,0.425076453
298386.8.peg.3116,0.445833333
298386.8.peg.3117,0.442335347
298386.8.peg.3118,0.427392739
298386.8.peg.3119,0.444444444
298386.8.peg.3120,0.446134347
298386.8.peg.3121,0.395143488
298386.8.peg.3122,0.429824561
298386.8.peg.3123,0.390196078
298386.8.peg.3124,0.418941274
298386.8.peg.3125,0.437315634
298386.8.peg.3126,0.452261307
298386.8.peg.3127,0.424028269
298386.8.peg.3128,0.436601307
298386.8.peg.3129,0.410394265
298386.8.peg.3130,0.449515906
298386.8.peg.3131,0.445614035
298386.8.peg.3132,0.43484225
298386.8.peg.3133,0.420289855
298386.8.peg.3134,0.428952381
298386.8.peg.3135,0.351706037
298386.8.peg.3136,0.427631579
298386.8.peg.3137,0.429539295
298386.8.peg.3138,0.423676012
298386.8.peg.3139,0.436119116
298386.8.peg.3140,0.396825397
298386.8.peg.3141,0.311111111
298386.8.peg.3142,0.359307359
298386.8.peg.3143,0.416666667
298386.8.peg.3144,0.40981241
298386.8.peg.3145,0.431524548
298386.8.peg.3146,0.414414414
298386.8.peg.3147,0.420803783
298386.8.peg.3148,0.398308856
298386.8.peg.3149,0.406410256
298386.8.peg.3150,0.42503639
298386.8.peg.3151,0.447876448
298386.8.peg.3152,0.412742382
298386.8.peg.3153,0.483180428
298386.8.peg.3154,0.444444444
298386.8.peg.3155,0.426842684
298386.8.peg.3156,0.466011466
298386.8.peg.3157,0.44137931
298386.8.peg.3158,0.424354244
298386.8.peg.3159,0.458333333
298386.8.peg.3160,0.434343434
298386.8.peg.3161,0.461477987
298386.8.peg.3162,0.443969611
298386.8.peg.3163,0.455466667
298386.8.peg.3164,0.44683908
298386.8.peg.3165,0.428425358
298386.8.peg.3166,0.405162738
298386.8.peg.3167,0.426491994
298386.8.peg.3168,0.369636964
298386.8.peg.3169,0.453488372
298386.8.peg.3170,0.462962963
298386.8.peg.3171,0.441102757
298386.8.peg.3172,0.346534653
298386.8.peg.3173,0.396551724
298386.8.peg.3174,0.417824074
298386.8.peg.3175,0.414012739
298386.8.peg.3176,0.445035461
298386.8.peg.3177,0.423846823
298386.8.peg.3178,0.41954023
298386.8.peg.3179,0.365079365
298386.8.peg.3180,0.464807437
298386.8.peg.3181,0.447179487
298386.8.peg.3182,0.430727023
298386.8.peg.3183,0.407407407
298386.8.peg.3184,0.420918367
298386.8.peg.3185,0.445921986
298386.8.peg.3186,0.434823091
298386.8.peg.3187,0.413030832
298386.8.peg.3188,0.432098765
298386.8.peg.3189,0.398373984
298386.8.peg.3190,0.356223176
298386.8.peg.3191,0.408014572
298386.8.peg.3192,0.396103896
298386.8.peg.3193,0.388451444
298386.8.peg.3194,0.422169811
298386.8.peg.3195,0.525362319
298386.8.peg.3196,0.455399061
298386.8.peg.3197,0.416312057
298386.8.peg.3198,0.406162465
298386.8.peg.3199,0.466165414
298386.8.peg.3200,0.438133874
298386.8.peg.3201,0.461111111
298386.8.peg.3202,0.457333333
298386.8.peg.3203,0.45505618
298386.8.peg.3204,0.488095238
298386.8.peg.3205,0.454678363
298386.8.peg.3206,0.392230576
298386.8.peg.3207,0.434343434
298386.8.peg.3208,0.40655106
298386.8.peg.3209,0.429530201
298386.8.peg.3210,0.422222222
298386.8.peg.3211,0.422733078
298386.8.peg.3212,0.429574991
298386.8.peg.3213,0.412037037
298386.8.peg.3214,0.435013263
298386.8.peg.3215,0.449324324
298386.8.peg.3216,0.426829268
298386.8.peg.3217,0.404040404
298386.8.peg.3218,0.407124682
298386.8.peg.3219,0.445842868
298386.8.peg.3220,0.426817753
298386.8.peg.3221,0.487804878
298386.8.peg.3222,0.45235317
298386.8.peg.3223,0.437125749
298386.8.peg.3224,0.404428904
298386.8.peg.3225,0.42
298386.8.peg.3226,0.450666667
298386.8.peg.3227,0.42283105
298386.8.peg.3228,0.449367089
298386.8.peg.3229,0.466666667
298386.8.peg.3230,0.423913043
298386.8.peg.3231,0.4546851
298386.8.peg.3232,0.433455433
298386.8.peg.3233,0.401709402
298386.8.peg.3234,0.434139785
298386.8.peg.3235,0.416131335
298386.8.peg.3236,0.436896808
298386.8.peg.3237,0.477690289
298386.8.peg.3238,0.471311475
298386.8.peg.3239,0.451476793
298386.8.peg.3240,0.419426049
298386.8.peg.3241,0.449346405
298386.8.peg.3242,0.444444444
298386.8.peg.3243,0.425825826
298386.8.peg.3244,0.475903614
298386.8.peg.3245,0.451807229
298386.8.peg.3246,0.433476395
298386.8.peg.3247,0.419689119
298386.8.peg.3248,0.440840841
298386.8.peg.3249,0.428030303
298386.8.peg.3250,0.440613027
298386.8.peg.3251,0.434223541
298386.8.peg.3252,0.463203463
298386.8.peg.3253,0.411483254
298386.8.peg.3254,0.374120956
298386.8.peg.3255,0.328455285
298386.8.peg.3256,0.327217125
298386.8.peg.3257,0.432835821
298386.8.peg.3258,0.336419753
298386.8.peg.3259,0.448516579
298386.8.peg.3260,0.361702128
298386.8.peg.3261,0.419475655
298386.8.peg.3262,0.421052632
298386.8.peg.3263,0.421875
298386.8.peg.3264,0.394871795
298386.8.peg.3265,0.442348008
298386.8.peg.3266,0.458745875
298386.8.peg.3267,0.401960784
298386.8.peg.3268,0.432569975
298386.8.peg.3269,0.464019851
298386.8.peg.3270,0.480465503
298386.8.peg.3271,0.418535127
298386.8.peg.3272,0.386138614
298386.8.peg.3273,0.45379538
298386.8.peg.3274,0.440909091
298386.8.peg.3275,0.422110553
298386.8.peg.3276,0.426791277
298386.8.peg.3277,0.438746439
298386.8.peg.3278,0.456256921
298386.8.peg.3279,0.410377358
298386.8.peg.3280,0.410546139
298386.8.peg.3281,0.406779661
298386.8.peg.3282,0.439182916
298386.8.peg.3283,0.444158076
298386.8.peg.3284,0.418282548
298386.8.peg.3285,0.487829111
298386.8.peg.3286,0.438095238
298386.8.peg.3287,0.436853002
298386.8.peg.3288,0.456989247
298386.8.peg.3289,0.445427729
298386.8.peg.3290,0.432489451
298386.8.peg.3291,0.44952381
298386.8.peg.3292,0.41958042
298386.8.peg.3293,0.365079365
298386.8.peg.3294,0.442934783
298386.8.peg.3295,0.44894027
298386.8.peg.3296,0.466019417
298386.8.peg.3297,0.454212454
298386.8.peg.3298,0.424242424
298386.8.peg.3299,0.464419476
298386.8.peg.3300,0.448979592
298386.8.peg.3301,0.412587413
298386.8.peg.3302,0.459119497
298386.8.peg.3303,0.462962963
298386.8.peg.3304,0.443290043
298386.8.peg.3305,0.401459854
298386.8.peg.3306,0.434310532
298386.8.peg.3307,0.460704607
298386.8.peg.3308,0.407407407
298386.8.peg.3309,0.451914099
298386.8.peg.3310,0.391941392
298386.8.peg.3311,0.419298246
298386.8.peg.3312,0.310606061
298386.8.peg.3313,0.404932379
298386.8.peg.3314,0.46989899
298386.8.peg.3315,0.481481481
298386.8.peg.3316,0.449472097
298386.8.peg.3317,0.395744681
298386.8.peg.3318,0.453333333
298386.8.peg.3319,0.435465769
298386.8.peg.3320,0.455284553
298386.8.peg.3321,0.442962963
298386.8.peg.3322,0.456790123
298386.8.peg.3323,0.456603774
298386.8.peg.3324,0.469594595
298386.8.peg.3325,0.416342412
298386.8.peg.3326,0.416400426
298386.8.peg.3327,0.459665145
298386.8.peg.3328,0.389513109
298386.8.peg.3329,0.422003284
298386.8.peg.3330,0.426512968
298386.8.peg.3331,0.430325353
298386.8.peg.3332,0.426035503
298386.8.peg.3333,0.445528455
298386.8.peg.3334,0.442477876
298386.8.peg.3335,0.39295393
298386.8.peg.3336,0.422279793
298386.8.peg.3337,0.496050553
298386.8.peg.3338,0.473175022
298386.8.peg.3339,0.464203233
298386.8.peg.3340,0.413457282
298386.8.peg.3341,0.445578231
298386.8.peg.3342,0.455301455
298386.8.peg.3343,0.467511886
298386.8.peg.3344,0.455568054
298386.8.peg.3345,0.466408269
298386.8.peg.3346,0.456989247
298386.8.peg.3347,0.486666667
298386.8.peg.3348,0.401960784
298386.8.peg.3349,0.472123369
298386.8.peg.3350,0.435708436
298386.8.peg.3351,0.45
298386.8.peg.3352,0.4013267
298386.8.peg.3353,0.399728997
298386.8.peg.3354,0.449074074
298386.8.peg.3355,0.457142857
298386.8.peg.3356,0.435053055
298386.8.peg.3357,0.432489451
298386.8.peg.3358,0.432489451
298386.8.peg.3359,0.467510549
298386.8.peg.3360,0.438345267
298386.8.peg.3361,0.417322835
298386.8.peg.3362,0.438056126
298386.8.peg.3363,0.481690141
298386.8.peg.3364,0.432847896
298386.8.peg.3365,0.453869048
298386.8.peg.3366,0.43767313
298386.8.peg.3367,0.443496802
298386.8.peg.3368,0.454306377
298386.8.peg.3369,0.46039886
298386.8.peg.3370,0.442528736
298386.8.peg.3371,0.438818565
298386.8.peg.3372,0.458333333
298386.8.peg.3373,0.432719151
298386.8.peg.3374,0.438271605
298386.8.peg.3375,0.439932318
298386.8.peg.3376,0.444444444
298386.8.peg.3377,0.475345168
298386.8.peg.3378,0.436619718
298386.8.peg.3379,0.425474255
298386.8.peg.3380,0.417851501
298386.8.peg.3381,0.478849408
298386.8.peg.3382,0.45112782
298386.8.peg.3383,0.442890443
298386.8.peg.3384,0.424818841
298386.8.peg.3385,0.420091324
298386.8.peg.3386,0.439327485
298386.8.peg.3387,0.437098255
298386.8.peg.3388,0.457142857
298386.8.peg.3389,0.42745098
298386.8.peg.3390,0.376811594
298386.8.peg.3391,0.410852713
298386.8.peg.3392,0.4125
298386.8.peg.3393,0.457215837
298386.8.peg.3394,0.426470588
298386.8.peg.3395,0.443064182
298386.8.peg.3396,0.450617284
298386.8.peg.3397,0.405017921
298386.8.peg.3398,0.390070922
298386.8.peg.3399,0.399598394
298386.8.peg.3400,0.435261708
298386.8.peg.3401,0.424422442
298386.8.peg.3402,0.375
298386.8.peg.3403,0.404444444
298386.8.peg.3404,0.419316843
298386.8.peg.3405,0.423913043
298386.8.peg.3406,0.463576159
298386.8.peg.3407,0.462797619
298386.8.peg.3408,0.432380952
298386.8.peg.3409,0.456431535
298386.8.peg.3410,0.413919414
298386.8.peg.3411,0.434500649
298386.8.peg.3412,0.434013605
298386.8.peg.3413,0.411167513
298386.8.peg.3414,0.433537832
298386.8.peg.3415,0.463104326
298386.8.peg.3416,0.469348659
298386.8.peg.3417,0.462320068
298386.8.peg.3418,0.495238095
298386.8.peg.3419,0.488188976
298386.8.peg.3420,0.472089314
298386.8.peg.3421,0.503968254
298386.8.peg.3422,0.440251572
298386.8.peg.3423,0.414551607
298386.8.peg.3424,0.349693252
298386.8.peg.3425,0.456183456
298386.8.peg.3426,0.469935785
298386.8.peg.3427,0.452098179
298386.8.peg.3428,0.451957295
298386.8.peg.3429,0.442848594
298386.8.peg.3430,0.411411411
298386.8.peg.3431,0.40408805
298386.8.peg.3432,0.41598916
298386.8.peg.3433,0.40913811
298386.8.peg.3434,0.409240924
298386.8.peg.3435,0.480072464
298386.8.peg.3436,0.442321302
298386.8.peg.3437,0.432768362
298386.8.peg.3438,0.440571939
298386.8.peg.3439,0.438405797
298386.8.peg.3440,0.434095861
298386.8.peg.3441,0.420765027
298386.8.peg.3442,0.389814815
298386.8.peg.3443,0.396396396
298386.8.peg.3444,0.445035461
298386.8.peg.3445,0.414012739
298386.8.peg.3446,0.446808511
298386.8.peg.3447,0.393939394
298386.8.peg.3448,0.339869281
298386.8.peg.3449,0.435483871
298386.8.peg.3450,0.417862839
298386.8.peg.3451,0.412615741
298386.8.peg.3452,0.421383648
298386.8.peg.3453,0.434543454
298386.8.peg.3454,0.456737589
298386.8.peg.3455,0.419847328
298386.8.peg.3456,0.391534392
298386.8.peg.3457,0.408388521
298386.8.peg.3458,0.426002766
298386.8.peg.3459,0.455716586
298386.8.peg.3460,0.474452555
298386.8.peg.3461,0.429133858
298386.8.peg.3462,0.449172577
298386.8.peg.3463,0.437843784
298386.8.peg.3464,0.427350427
298386.8.peg.3465,0.447004608
298386.8.peg.3466,0.411522634
298386.8.peg.3467,0.436119116
298386.8.peg.3468,0.389261745
298386.8.peg.3469,0.413419913
298386.8.peg.3470,0.411373261
298386.8.peg.3471,0.450839329
298386.8.peg.3472,0.468518519
298386.8.peg.3473,0.432761087
298386.8.peg.3474,0.411375661
298386.8.peg.3475,0.29218107
298386.8.peg.3476,0.386119257
298386.8.peg.3477,0.380952381
298386.8.peg.3478,0.437086093
298386.8.peg.3479,0.438596491
298386.8.peg.3480,0.457142857
298386.8.peg.3481,0.475225225
298386.8.peg.3482,0.451219512
298386.8.peg.3483,0.444574551
298386.8.peg.3484,0.411494253
298386.8.peg.3485,0.414345992
298386.8.peg.3486,0.449760766
298386.8.peg.3487,0.46343341
298386.8.peg.3488,0.451476793
298386.8.peg.3489,0.422422422
298386.8.peg.3490,0.428694158
298386.8.peg.3491,0.451937984
298386.8.peg.3492,0.426356589
298386.8.peg.3493,0.452991453
298386.8.peg.3494,0.453110492
298386.8.peg.3495,0.4176847
298386.8.peg.3496,0.419354839
298386.8.peg.3497,0.447350771
298386.8.peg.3498,0.444444444
298386.8.peg.3499,0.406593407
298386.8.peg.3500,0.432971014
298386.8.peg.3501,0.439497717
298386.8.peg.3502,0.451977401
298386.8.peg.3503,0.457006369
298386.8.peg.3504,0.457300275
298386.8.peg.3505,0.449588477
298386.8.peg.3506,0.471302428
298386.8.peg.3507,0.433198381
298386.8.peg.3508,0.427083333
298386.8.peg.3509,0.449035813
298386.8.peg.3510,0.359649123
298386.8.peg.3511,0.428571429
298386.8.peg.3512,0.423264907
298386.8.peg.3513,0.471861472
298386.8.peg.3514,0.503703704
298386.8.peg.3515,0.388888889
298386.8.peg.3516,0.443708609
298386.8.peg.3517,0.393939394
298386.8.peg.3518,0.45493043
298386.8.peg.3519,0.426116838
298386.8.peg.3520,0.4428684
298386.8.peg.3521,0.449652778
298386.8.peg.3522,0.425051335
298386.8.peg.3523,0.448012232
298386.8.peg.3524,0.472766885
298386.8.peg.3525,0.452898551
298386.8.peg.3526,0.432389937
298386.8.peg.3527,0.45971564
298386.8.peg.3528,0.423220974
298386.8.peg.3529,0.468309859
298386.8.peg.3530,0.462049062
298386.8.peg.3531,0.458842706
298386.8.peg.3532,0.425402108
298386.8.peg.3533,0.435897436
298386.8.peg.3534,0.47025641
298386.8.peg.3535,0.435261708
298386.8.peg.3536,0.459694989
298386.8.peg.3537,0.454613095
298386.8.peg.3538,0.439716312
298386.8.peg.3539,0.469415808
298386.8.peg.3540,0.447457627
298386.8.peg.3541,0.5
298386.8.peg.3542,0.472766885
298386.8.peg.3543,0.437710438
298386.8.peg.3544,0.418879056
298386.8.peg.3545,0.393333333
298386.8.peg.3546,0.425
298386.8.peg.3547,0.441314554
298386.8.peg.3548,0.432624113
298386.8.peg.3549,0.429951691
298386.8.peg.3550,0.427230047
298386.8.peg.3551,0.473554736
298386.8.peg.3552,0.480620155
298386.8.peg.3553,0.424892704
298386.8.peg.3554,0.424908425
298386.8.peg.3555,0.446969697
298386.8.peg.3556,0.500757576
298386.8.peg.3557,0.408163265
298386.8.peg.3558,0.441885965
298386.8.peg.3559,0.491582492
298386.8.peg.3560,0.453183521
298386.8.peg.3561,0.396946565
298386.8.peg.3562,0.432712215
298386.8.peg.3563,0.456465006
298386.8.peg.3564,0.450074516
298386.8.peg.3565,0.450819672
298386.8.peg.3566,0.464157706
298386.8.peg.3567,0.437321937
298386.8.peg.3568,0.473193473
298386.8.peg.3569,0.458089669
298386.8.peg.3570,0.484126984
298386.8.peg.3571,0.450632911
298386.8.peg.3572,0.461538462
298386.8.peg.3573,0.376936317
298386.8.peg.3574,0.431983385
298386.8.peg.3575,0.393852065
298386.8.peg.3576,0.379166667
298386.8.peg.3577,0.373333333
298386.8.peg.3578,0.396825397
298386.8.peg.3579,0.403639371
298386.8.peg.3580,0.393333333
298386.8.peg.3581,0.450617284
298386.8.peg.3582,0.423922603
298386.8.peg.3583,0.419753086
298386.8.peg.3584,0.393333333
298386.8.peg.3585,0.385620915
298386.8.peg.3586,0.380228137
298386.8.peg.3587,0.408071749
298386.8.peg.3588,0.415156507
298386.8.peg.3589,0.411924119
298386.8.peg.3590,0.418666667
298386.8.peg.3591,0.442338073
298386.8.peg.3592,0.436879433
298386.8.peg.3593,0.450839329
298386.8.peg.3594,0.429347826
298386.8.peg.3595,0.451910408
298386.8.peg.3596,0.446540881
298386.8.peg.3597,0.440251572
298386.8.peg.3598,0.437810945
298386.8.peg.3599,0.446633826
298386.8.peg.3600,0.456140351
298386.8.peg.3601,0.410652921
298386.8.peg.3602,0.432183908
298386.8.peg.3603,0.446877534
298386.8.peg.3604,0.452
298386.8.peg.3605,0.442051282
298386.8.peg.3606,0.411371237
298386.8.peg.3607,0.435523114
298386.8.peg.3608,0.428896473
298386.8.peg.3609,0.442561205
298386.8.peg.3610,0.379844961
298386.8.peg.3611,0.42020202
298386.8.peg.3612,0.472312704
298386.8.peg.3613,0.442922374
298386.8.peg.3614,0.415113872
298386.8.peg.3615,0.446360153
298386.8.peg.3616,0.445901639
298386.8.peg.3617,0.436781609
298386.8.peg.3618,0.44822695
298386.8.peg.3619,0.428819444
298386.8.peg.3620,0.458095238
298386.8.peg.3621,0.451977401
298386.8.peg.3622,0.463576159
298386.8.peg.3623,0.409024745
298386.8.peg.3624,0.389583333
298386.8.peg.3625,0.434622468
298386.8.peg.3626,0.380952381
298386.8.peg.3627,0.427184466
298386.8.peg.3628,0.435225619
298386.8.peg.3629,0.43409173
298386.8.peg.3630,0.447004608
298386.8.peg.3631,0.408888889
298386.8.peg.3632,0.403954802
298386.8.peg.3633,0.4
298386.8.peg.3634,0.456666667
298386.8.peg.3635,0.460497835
298386.8.peg.3636,0.427631579
298386.8.peg.3637,0.433962264
298386.8.peg.3638,0.477929985
298386.8.peg.3639,0.482621083
298386.8.peg.3640,0.463448276
298386.8.peg.3641,0.365853659
298386.8.peg.3642,0.459770115
298386.8.peg.3643,0.449612403
298386.8.peg.3644,0.43902439
298386.8.peg.3645,0.424710425
298386.8.peg.3646,0.41991342
298386.8.peg.3647,0.473611111
298386.8.peg.3648,0.46010929
298386.8.peg.3649,0.438746439
298386.8.peg.3650,0.462093863
298386.8.peg.3651,0.467625899
298386.8.peg.3652,0.444444444
298386.8.peg.3653,0.438095238
298386.8.peg.3654,0.456238361
298386.8.peg.3655,0.41996892
298386.8.peg.3656,0.480392157
298386.8.peg.3657,0.480825959
298386.8.peg.3658,0.433862434
298386.8.peg.3659,0.439324117
298386.8.peg.3660,0.441077441
298386.8.peg.3661,0.412601626
298386.8.peg.3662,0.46692607
298386.8.peg.3663,0.413333333
298386.8.peg.3664,0.373015873
298386.8.peg.3665,0.451178451
298386.8.peg.3666,0.5
298386.8.peg.3667,0.464135021
298386.8.peg.3668,0.382978723
298386.8.peg.3669,0.449897751
298386.8.peg.3670,0.44783715
298386.8.peg.3671,0.443425076
298386.8.peg.3672,0.456621005
298386.8.peg.3673,0.463186078
298386.8.peg.3674,0.442976016
298386.8.peg.3675,0.442857143
298386.8.peg.3676,0.422566372
298386.8.peg.3677,0.39047619
298386.8.peg.3678,0.429104478
298386.8.peg.3679,0.457227139
298386.8.peg.3680,0.417895772
298386.8.peg.3681,0.457479826
298386.8.peg.3682,0.411889597
298386.8.peg.3683,0.446808511
298386.8.peg.3684,0.310077519
298386.8.peg.3685,0.41712204
298386.8.peg.3686,0.40530303
298386.8.peg.3687,0.452554745
298386.8.peg.3688,0.445916115
298386.8.peg.3689,0.428315412
298386.8.peg.3690,0.447731755
298386.8.peg.3691,0.446236559
298386.8.peg.3692,0.390295359
298386.8.peg.3693,0.458585859
298386.8.peg.3694,0.416430595
298386.8.peg.3695,0.431372549
298386.8.peg.3696,0.468783069
298386.8.peg.3697,0.473765432
298386.8.peg.3698,0.458242556
298386.8.peg.3699,0.454085322
298386.8.peg.3700,0.384848485
298386.8.peg.3701,0.441064639
298386.8.peg.3702,0.413690476
298386.8.peg.3703,0.489247312
298386.8.peg.3704,0.382022472
298386.8.peg.3705,0.437456324
298386.8.peg.3706,0.429563492
298386.8.peg.3707,0.389718076
298386.8.peg.3708,0.436403509
298386.8.peg.3709,0.491193738
298386.8.peg.3710,0.472981178
298386.8.peg.3711,0.381526104
298386.8.peg.3712,0.453674121
298386.8.peg.3713,0.469598263
298386.8.peg.3714,0.455598456
298386.8.peg.3715,0.393442623
298386.8.peg.3716,0.402116402
298386.8.peg.3717,0.446808511
298386.8.peg.3718,0.438131313
298386.8.peg.3719,0.461820852
298386.8.peg.3720,0.479905437
298386.8.peg.3721,0.469793888
298386.8.peg.3722,0.437139562
298386.8.peg.3723,0.464332036
298386.8.peg.3724,0.421348315
298386.8.peg.3725,0.452229299
298386.8.peg.3726,0.457364341
298386.8.peg.3727,0.405576679
298386.8.peg.3728,0.420512821
298386.8.peg.3729,0.425055928
298386.8.peg.3730,0.420125786
298386.8.peg.3731,0.423510467
298386.8.peg.3732,0.435449735
298386.8.peg.3733,0.414050822
298386.8.peg.3734,0.422689444
298386.8.peg.3735,0.458576052
298386.8.peg.3736,0.45294635
298386.8.peg.3737,0.403508772
298386.8.peg.3738,0.416666667
298386.8.peg.3739,0.479710145
298386.8.peg.3740,0.428645028
298386.8.peg.3741,0.400673401
298386.8.peg.3742,0.333333333
298386.8.peg.3743,0.447916667
298386.8.peg.3744,0.404040404
298386.8.peg.3745,0.401069519
298386.8.peg.3746,0.428385417
298386.8.peg.3747,0.477929985
298386.8.peg.3748,0.521846371
298386.8.peg.3749,0.441558442
298386.8.peg.3750,0.441613588
298386.8.peg.3751,0.402640264
298386.8.peg.3752,0.431818182
298386.8.peg.3753,0.449874687
298386.8.peg.3754,0.408805031
298386.8.peg.3755,0.46131598
298386.8.peg.3756,0.488888889
298386.8.peg.3757,0.482804233
298386.8.peg.3758,0.459566075
298386.8.peg.3759,0.446771379
298386.8.peg.3760,0.417721519
298386.8.peg.3761,0.455026455
298386.8.peg.3762,0.475409836
298386.8.peg.3763,0.47008547
298386.8.peg.3764,0.449163449
298386.8.peg.3765,0.47766323
298386.8.peg.3766,0.366666667
298386.8.peg.3767,0.457231726
298386.8.peg.3768,0.433333333
298386.8.peg.3769,0.4499484
298386.8.peg.3770,0.432
298386.8.peg.3771,0.385802469
298386.8.peg.3772,0.475431607
298386.8.peg.3773,0.478823149
298386.8.peg.3774,0.28
298386.8.peg.3775,0.417840376
298386.8.peg.3776,0.444871795
298386.8.peg.3777,0.464566929
298386.8.peg.3778,0.43814433
