genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1558	cg1792	1685582	1686565	-	984		Sporulation transcription regulator WhiA	PLF_1716_00000392	PGF_00425738
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1559	cg1793	1686575	1687600	-	1026		FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	PLF_1716_00116820	PGF_08005402
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1560	cg1794	1687617	1688546	-	930		RNase adapter protein RapZ	PLF_1716_00000117	PGF_03788368
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1561	cg1795	1688568	1690658	-	2091	uvrC	Excinuclease ABC subunit C	PLF_1716_00000180	PGF_00424971
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1562	cg1796	1690666	1691247	-	582	ribX	putative membrane protein	PLF_1716_00005704	PGF_00929401
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1563	cg1797	1691334	1691813	-	480	ribH	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	PLF_1716_00000650	PGF_00426932
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1564	cg1798	1691825	1693093	-	1269	ribA	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	PLF_1716_00000615	PGF_00416674
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1565	cg1799	1693104	1693739	-	636	ribC	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	PLF_1716_00013133	PGF_03751076
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1566	cg1800	1693740	1694726	-	987	ribG	Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	PLF_1716_00031339	PGF_00423089
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1567	cg1801	1694727	1695386	-	660	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	PLF_1716_00000351	PGF_10245672
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1568	cg1802	1695432	1696967	-	1536	fmu	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)	PLF_1716_00105336	PGF_00769755
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1569	cg1803	1696964	1697911	-	948	fmt	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	PLF_1716_00000516	PGF_05165078
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1570	cg1804	1697931	1698398	-	468	def	Peptide deformylase (EC 3.5.1.88)	PLF_1716_00000496	PGF_00030655
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1571	cg1805	1698549	1700615	-	2067	priA	Helicase PriA essential for oriC/DnaA-independent DNA replication	PLF_1716_00012848	PGF_12879692
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1572	cg1806	1700642	1701865	-	1224	metK	S-adenosylmethionine synthetase (EC 2.5.1.6)	PLF_1716_00000052	PGF_03202156
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1573	cg1807	1701973	1703235	-	1263	dfp	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	PLF_1716_00017668	PGF_09111052
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1574	cg1809	1703497	1703784	-	288		DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	PLF_1716_00000299	PGF_05906360
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1575	cg1810	1703876	1704379	-	504	gmk	Guanylate kinase (EC 2.7.4.8)	PLF_1716_00000315	PGF_00689961
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1576	cg1811	1704456	1704776	-	321	ihf	Integration host factor MihF	PLF_1716_00000405	PGF_00014938
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1577	cg1812	1704982	1705818	-	837	pyrF	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	PLF_1716_00089149	PGF_06461498
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1578	cg1813	1705824	1709165	-	3342	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	PLF_1716_00000063	PGF_00416410
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1579	cg1814	1709171	1710352	-	1182	carA	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	PLF_1716_00000428	PGF_07015581
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1580	cg1815	1710482	1711825	-	1344	pyrC	Dihydroorotase (EC 3.5.2.3)	PLF_1716_00000114	PGF_00423378
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1581	cg1816	1711878	1712816	-	939	pyrB	Aspartate carbamoyltransferase (EC 2.1.3.2)	PLF_1716_00000168	PGF_00066906
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1582	cg1817	1712817	1713395	-	579	pyrR	Pyrimidine operon regulatory protein PyrR	PLF_1716_00000058	PGF_00066124
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1583	cg1819	1713704	1715230	+	1527		Cell division inhibitor SulA	PLF_1716_00007105	PGF_10435916
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1584	cg1821	1715298	1715777	+	480		hypothetical protein	PLF_1716_00003873	PGF_01050414
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1585	cg1822	1715767	1716231	+	465		hypothetical protein	PLF_1716_00004228	PGF_01376223
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1586	cg1823	1716233	1716421	+	189		hypothetical protein	PLF_1716_00006262	PGF_01380888
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1587	cg1824	1716848	1717561	-	714	nusB	Transcription termination protein NusB	PLF_1716_00005072	PGF_10450086
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1588	cg1825	1717598	1718161	-	564	efp	Translation elongation factor P	PLF_1716_00000147	PGF_03799365
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1589	cg1826	1718246	1719337	-	1092	pepQ	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)	PLF_1716_00021149	PGF_03750541
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1590	cg1827	1719404	1720501	-	1098	aroB	3-dehydroquinate synthase (EC 4.2.3.4)	PLF_1716_00000274	PGF_00417658
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1591	cg1828	1720573	1721145	-	573	aroK	Shikimate kinase I (EC 2.7.1.71)	PLF_1716_00001189	PGF_02838109
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1592	cg1829	1721135	1722358	-	1224	aroC	Chorismate synthase (EC 4.2.3.5)	PLF_1716_00000293	PGF_00417840
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1593	cg1831	1722889	1723194	-	306		Predicted transcriptional regulator	PLF_1716_00005477	PGF_01380588
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1594	cg1832	1723360	1724325	+	966		Iron compound ABC transporter, permease protein	PLF_1716_00019854	PGF_05956722
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1595	cg1833	1724450	1725298	+	849		ABC transporter, substrate-binding protein (cluster 8, B12/iron complex)	PLF_1716_00004956	PGF_00001607
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1596	cg1834	1725295	1726050	+	756		ABC transporter, ATP-binding protein (cluster 8, B12/iron complex)	PLF_1716_00033882	PGF_10300691
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1597	cg1835	1726078	1726908	-	831	aroE	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	PLF_1716_00003225	PGF_08181546
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1598	cg1836	1726925	1728094	-	1170		Murein endolytic transglycosylase MltG	PLF_1716_00019373	PGF_01534078
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1599	cg1837	1728091	1728639	-	549		Putative pre-16S rRNA nuclease YqgF	PLF_1716_00089387	PGF_10488938
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1600	cg1838	1728851	1731517	-	2667	alaS	Alanyl-tRNA synthetase (EC 6.1.1.7)	PLF_1716_00000166	PGF_07830674
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1601	cg1839	1731632	1732858	-	1227		Replication-associated recombination protein RarA	PLF_1716_00000061	PGF_05935795
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1602	cg1840	1733065	1734264	-	1200		hypothetical protein	PLF_1716_00069540	PGF_04539222
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1603	cg1841	1734454	1736280	-	1827	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	PLF_1716_00000170	PGF_00982259
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1604	cg1842	1736513	1737418	+	906		YpfJ protein, zinc metalloprotease superfamily	PLF_1716_00005538	PGF_00405499
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1605	cg1843	1737470	1740130	-	2661		DNA/RNA helicases, SNF2 family	PLF_1716_00002726	PGF_10467762
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1606	cg1844	1740179	1742038	-	1860		putative membrane protein	PLF_1716_00005703	PGF_01736738
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1607	cg1845	1742038	1742538	-	501		hypothetical protein	PLF_1716_00006009	PGF_12914089
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1608	cg1846	1742782	1743378	+	597		Transcriptional regulator	PLF_1716_00006080	PGF_01380822
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1609		1743395	1743514	-	120		hypothetical protein	PLF_1716_00007542	PGF_01381428
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1610	cg1847	1743470	1744078	+	609		hypothetical protein	PLF_1716_00011660	PGF_01360427
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1611	cg1848	1744170	1745285	+	1116		coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase	PLF_1716_00104584	PGF_07024091
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1612	cg1849	1745312	1745440	+	129		hypothetical protein	PLF_1716_00018021	PGF_01357923
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1613	cg1850	1745494	1745991	+	498		NADPH-dependent FMN reductase family protein	PLF_1716_00003717	PGF_10334950
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1614	cg1852	1746353	1747702	+	1350	sdaA	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	PLF_1716_00046627	PGF_00016225
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1615	cg1853	1747699	1749387	-	1689	glpD	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	PLF_1716_00005947	PGF_07527179
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1616	cg1855	1749456	1750745	-	1290	hisS	Histidyl-tRNA synthetase (EC 6.1.1.21)	PLF_1716_00000402	PGF_03004613
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1617	cg1856	1750791	1751432	-	642		MBL-fold metallo-hydrolase superfamily	PLF_1716_00001095	PGF_10420457
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1618	cg1857	1751563	1752405	+	843	ppiB	Probable peptidyl-prolyl cis-trans isomerase B (EC 5.2.1.8) (PPIase B) (Rotamase B)	PLF_1716_00103737	PGF_00037238
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1619	cg1859	1752966	1753523	+	558		hypothetical protein	PLF_1716_00003859	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1620	cg1860	1753725	1754000	+	276		putative membrane protein	PLF_1716_00006893	PGF_01381156
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1621	cg1861	1754084	1756318	-	2235	rel	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	PLF_1716_00000314	PGF_00010349
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1622	cg1862	1756394	1756951	-	558	apt	Adenine phosphoribosyltransferase (EC 2.4.2.7)	PLF_1716_00000283	PGF_00034972
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1623	cg1864	1756955	1758523	-	1569		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	PLF_1716_00079509	PGF_09108724
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1624	cg1865	1759058	1760269	-	1212	secF	Protein translocase subunit SecF	PLF_1716_00004410	PGF_03589438
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1625	cg1867	1760272	1762185	-	1914	secD	Protein translocase subunit SecD	PLF_1716_00091435	PGF_05949521
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1626	cg1868	1762474	1762839	-	366	secN	Protein translocase subunit YajC	PLF_1716_00004688	PGF_00685189
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1627	cg1869	1762888	1763979	-	1092	ruvB	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	PLF_1716_00000403	PGF_05049118
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1628	cg1870	1763986	1764606	-	621	ruvA	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	PLF_1716_00015793	PGF_03189552
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1629	cg1871	1764646	1765311	-	666	ruvC	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	PLF_1716_00000295	PGF_00419702
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1630	cg1872	1765459	1766214	-	756		Probable transcriptional regulatory protein YebC	PLF_1716_00000302	PGF_05767868
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1631	cg1873	1766484	1767332	-	849	tesB2	Acyl-CoA thioesterase II (EC 3.1.2.-)	PLF_1716_00001910	PGF_00922738
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1632	cg1874	1767441	1767917	+	477		putative membrane protein	PLF_1716_00002928	PGF_04293452
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1633	cg1875	1767956	1768420	-	465		FIG019327: membrane domain	PLF_1716_00002367	PGF_00002587
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1634	cg1876	1768417	1769502	-	1086		Phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57)	PLF_1716_00002749	PGF_00033327
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1635	cg1877	1769503	1770468	-	966		Lauroyl/myristoyl acyltransferase involved in lipid A biosynthesis (Lauroyl/myristoyl acyltransferase)	PLF_1716_00000654	PGF_00016787
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1636	cg1878	1770491	1771150	-	660	pgsA1	Phosphatidylinositol phosphate synthase @ Archaetidylinositol phosphate synthase (EC 2.7.8.39)	PLF_1716_00093477	PGF_02976460
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1637	cg1879	1771150	1771692	-	543		FIG049476: HIT family protein	PLF_1716_00020337	PGF_00003179
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1638	cg1880	1771796	1773856	-	2061	thrS	Threonyl-tRNA synthetase (EC 6.1.1.3)	PLF_1716_00000054	PGF_01175575
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1639	cg1881	1774127	1775299	-	1173		Putative Dyp-type peroxidase, associated with bacterial analog of Cox17 protein	PLF_1716_00032098	PGF_00039346
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1640	cg1883	1775362	1775910	-	549		Copper metallochaperone PCu(A)C, inserts Cu(I) into cytochrome oxidase subunit II	PLF_1716_00002992	PGF_10353786
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1641	cg1884	1775926	1776540	-	615		Copper resistance protein CopC	PLF_1716_00001119	PGF_00419553
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.44	cgtRNA_3562	1777145	1777220	-	76		tRNA-Gly-GCC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.45	cgtRNA_3563	1777254	1777328	-	75		tRNA-Val-GAC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.46	cgtRNA_3564	1777339	1777409	-	71		tRNA-Cys-GCA		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.47	cgtRNA_3565	1777451	1777523	-	73		tRNA-Gly-GCC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.48	cgtRNA_3566	1777557	1777631	-	75		tRNA-Val-GAC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.49	cgtRNA_3567	1777665	1777737	-	73		tRNA-Gly-GCC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.50	cgtRNA_3568	1778085	1778156	+	72		tRNA-Val-CAC		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1642	cg1890	1779571	1780980	-	1410		hypothetical protein	PLF_1716_00093400	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1643	cg1891	1781023	1781523	-	501		hypothetical protein	PLF_1716_00101221	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1644	cg1892	1781976	1782302	-	327		hypothetical protein	PLF_1716_00024475	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1645	cg1894	1783177	1784265	+	1089		hypothetical protein	PLF_1716_00102748	PGF_10510097
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1646	cg1895	1784363	1786945	-	2583		PE_PGRS (wag22)	PLF_1716_00024477	PGF_00029198
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1647	cg1896	1787201	1788316	-	1116		hypothetical protein	PLF_1716_00101977	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1648	cg1897	1788376	1790301	-	1926		hypothetical protein	PLF_1716_00092846	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1649	cg1898	1790552	1791037	+	486		hypothetical protein	PLF_1716_00024478	PGF_01362318
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1650	cg1899	1791052	1791243	+	192		hypothetical protein	PLF_1716_00024479	PGF_01362319
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1651	cg1900	1791305	1791532	+	228		hypothetical protein	PLF_1716_00024480	PGF_01362320
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1652	cg1901	1791930	1792274	-	345		hypothetical protein	PLF_1716_00024481	PGF_01362321
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1653	cg1902	1792303	1792428	-	126		hypothetical protein	PLF_1716_00044703	PGF_01378709
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1654	cg1904	1793900	1794901	+	1002		ABC transporter, permease protein	PLF_1716_00024482	PGF_07620228
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1655	cg1905	1795186	1796295	+	1110		hypothetical protein	PLF_1716_00011387	PGF_10354880
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1656	cg1906	1796926	1797096	+	171		hypothetical protein	PLF_1716_00089943	PGF_01363529
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1657	cg1908	1797658	1798524	+	867		hypothetical protein	PLF_1716_00024483	PGF_01362322
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1658	cg1909	1799092	1799244	+	153		hypothetical protein	PLF_1716_00024484	PGF_01362323
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1659	cg1910	1799319	1799441	-	123		hypothetical protein	PLF_1716_00073668	PGF_01363960
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1660	cg1912	1800654	1800881	+	228		hypothetical protein	PLF_1716_00024485	PGF_01362324
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1661		1800840	1800977	-	138		hypothetical protein	PLF_1716_00024007	PGF_01361991
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1662	cg1913	1801176	1801841	+	666		hypothetical protein	PLF_1716_00024486	PGF_10461964
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1663		1801918	1802064	-	147		hypothetical protein	PLF_1716_00015692	PGF_01363704
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1664	cg1914	1802102	1802233	+	132		hypothetical protein	PLF_1716_00075131	PGF_01363832
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1665	cg1915	1802345	1802782	+	438		hypothetical protein	PLF_1716_00024487	PGF_01362326
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1666	cg1916	1802966	1803571	+	606		hypothetical protein	PLF_1716_00093320	PGF_10315149
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1667	cg1917	1803624	1804049	-	426		hypothetical protein	PLF_1716_00081210	PGF_01362327
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1668	cg1918	1804361	1804894	+	534		hypothetical protein	PLF_1716_00092847	PGF_10391051
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1669	cg1919	1805102	1805368	+	267		putative membrane protein	PLF_1716_00024489	PGF_01362328
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1670	cg1920	1805606	1806073	+	468		hypothetical protein	PLF_1716_00024490	PGF_01362329
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1671	cg1921	1806101	1806340	+	240		hypothetical protein	PLF_1716_00024491	PGF_01362330
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1672	cg1922	1806460	1807074	+	615		hypothetical protein	PLF_1716_00024492	PGF_01362331
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1673	cg1923	1807247	1808161	+	915		hypothetical protein	PLF_1716_00103890	PGF_10308923
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.1674	cg1924	1808246	1808374	+	129		hypothetical protein	PLF_1716_00024008	PGF_01361992
